loan_id,customer_id,segment,industry,region,rating_grade,outstanding_balance_vnd,undrawn_commitment_vnd,collateral_type,ltv,dscr,leverage,revenue_growth,cash_flow_margin,dpd,rating_downgrade_notches,pd_12m,lgd,ccf,ead_vnd,ifrs9_stage,lifetime_pd,ecl_vnd,default_flag
LN00629,CUS00111,Large Corporate,Construction,Hai Phong,A,2337000000000,419903254057,Machinery,1.0278,2.041,2.597,0.0987,-0.0221,35,0,0.019,0.609726,0.4,2504961301622,2,0.057,87058392554,0
LN00630,CUS00150,SME,Retail,Dong Nai,B,1301000000000,200471863429,Real Estate,0.711,1.499,2.61,0.0751,0.0506,0,0,0.12,0.498861,0.4,1381188745371,1,0.18,82682519285,0
LN00631,CUS00181,Large Corporate,Healthcare,Hanoi,A,1559000000000,43776901423,Cash,0.977,0.894,4.161,0.0632,0.0941,15,0,0.019611,0.441935,0.4,1576510760569,1,0.029416,13663196511,0
LN00632,CUS00305,SME,F&B,HCMC,A,2919000000000,592963965293,Inventory,0.8918,1.466,3.67,0.1699,0.0582,0,2,0.018964,0.562142,0.4,3156185586117,2,0.056893,100940987310,0
LN00633,CUS00593,SME,Energy,Binh Duong,A,2823000000000,995773237268,Cash,1.0593,1.674,4.752,-0.0421,0.1355,35,0,0.021523,0.470761,0.4,3221309294907,2,0.064569,97916999340,0
LN00634,CUS00129,Large Corporate,Transport,Dong Nai,A,606000000000,136198833756,Receivables,0.6199,1.405,5.468,0.0154,0.0345,5,3,0.025554,0.466976,0.4,660479533502,2,0.076663,23644906448,0
LN00635,CUS00017,Large Corporate,Healthcare,Da Nang,BBB,770000000000,145591021733,Machinery,0.7345,1.705,2.27,0.1958,0.2942,0,0,0.025,0.507065,0.4,828236408693,1,0.0375,10499248334,0
LN00636,CUS00181,Retail Mortgage,Agriculture,Hai Phong,B,2866000000000,643728816896,Real Estate,0.4925,2.369,3.191,-0.1215,0.2105,0,3,0.212755,0.42239,0.75,3348796612672,2,0.638266,902826352850,0
LN00637,CUS00107,SME,Manufacturing,Hanoi,BBB,2225000000000,436421008907,Machinery,0.7859,2.588,2.358,-0.1511,0.0341,35,0,0.039583,0.525065,0.4,2399568403562,2,0.11875,149616488546,0
LN00638,CUS00217,Consumer Finance,Healthcare,HCMC,BB,2035000000000,686760924237,Real Estate,0.1997,1.309,1.967,-0.0623,0.0196,15,0,0.06875,0.319891,0.75,2550070693177,1,0.103125,56082492454,0
LN00639,CUS00520,SME,Agriculture,Da Nang,B,1925000000000,823415233308,Machinery,0.64,2.588,0.22,0.1683,0.004,0,2,0.18,0.474002,0.4,2254366093323,2,0.54,577030445727,0
LN00640,CUS00615,Large Corporate,F&B,Da Nang,BBB,2759000000000,299901913863,Receivables,0.5733,2.261,2.35,0.1834,0.0945,0,1,0.03125,0.450641,0.4,2878960765545,1,0.046875,40543027436,0
LN00641,CUS00326,Consumer Finance,Healthcare,Binh Duong,BBB,2278000000000,997924930170,Machinery,0.9514,2.54,4.392,-0.205,0.0529,5,3,0.050011,0.582988,0.75,3026443697627,2,0.150032,264713079129,0
LN00642,CUS00096,Large Corporate,Retail,Hanoi,A,2067000000000,110104393102,Machinery,0.8006,1.314,2.551,0.1107,-0.0878,15,0,0.015,0.530222,0.4,2111041757240,1,0.0225,16789809647,0
LN00643,CUS00246,SME,Real Estate,Dong Nai,AA,628000000000,7861461255,Cash,0.7314,0.606,4.41,0.1639,0.088,0,0,0.008223,0.355997,0.4,631144584502,1,0.012334,1847524145,0
LN00644,CUS00594,Large Corporate,F&B,Can Tho,B,2976000000000,1044614773470,Machinery,0.7443,2.012,0.86,0.0021,0.036,65,0,0.25,0.510517,0.4,3393845909388,2,0.75,1299461080510,0
LN00645,CUS00499,Consumer Finance,Technology,Dong Nai,A,440000000000,28083406462,Real Estate,0.6405,2.146,5.589,0.2423,0.1366,0,1,0.018727,0.474173,0.75,461062554846,1,0.028091,4094266483,0
LN00646,CUS00352,SME,Energy,Da Nang,AA,2597000000000,1061487599637,Inventory,0.7788,1.925,2.377,0.1927,0.0932,0,0,0.005,0.52258,0.4,3021595039854,1,0.0075,7895126529,0
LN00647,CUS00031,SME,Healthcare,Da Nang,BBB,650000000000,152611452560,Real Estate,0.6471,2.08,1.837,-0.0579,-0.0445,0,0,0.025,0.476492,0.4,711044581024,1,0.0375,8470177804,0
LN00648,CUS00410,Retail Mortgage,Construction,HCMC,A,1098000000000,135218608895,Machinery,0.8118,1.876,3.784,0.0119,-0.0222,0,1,0.016129,0.534138,0.75,1199413956671,1,0.024193,10333029460,0
LN00649,CUS00279,SME,Retail,Can Tho,BBB,1153000000000,499066923535,Unsecured,1.1334,2.388,2.482,0.0234,0.1251,0,0,0.025,0.84669,0.4,1352626769414,1,0.0375,28631394710,0
LN00650,CUS00301,SME,Construction,Binh Duong,BBB,820000000000,209275410810,Receivables,1.1578,1.253,4.61,0.1801,0.109,0,0,0.029831,0.65523,0.4,903710164324,1,0.044746,17663856879,0
LN00651,CUS00012,SME,Agriculture,Dong Nai,B,471000000000,38130702813,Real Estate,0.494,2.673,2.859,0.1345,0.0474,15,0,0.15,0.422892,0.4,486252281125,1,0.225,30844794715,0
LN00652,CUS00077,SME,Technology,Binh Duong,BBB,954000000000,241112302484,Inventory,0.6891,1.238,4.451,-0.0027,0.0836,0,0,0.029353,0.491196,0.4,1050444920993,1,0.04403,15145578163,0
LN00653,CUS00243,SME,Energy,Binh Duong,B,1303000000000,476933850057,Receivables,0.8704,1.966,2.767,0.0821,0.0838,0,0,0.12,0.554651,0.4,1493773540022,1,0.18,99422672599,0
LN00654,CUS00072,SME,Real Estate,Hai Phong,AA,21000000000,8615027705,Cash,0.9496,1.574,5.825,-0.2336,0.1876,65,0,0.012112,0.432363,0.4,24446011082,2,0.036336,384052019,0
LN00655,CUS00125,Retail Mortgage,Energy,Can Tho,A,1301000000000,441249144946,Inventory,0.6434,2.211,2.455,0.3085,-0.0068,0,1,0.015,0.475176,0.75,1631936858709,1,0.0225,11631858404,0
LN00656,CUS00378,Large Corporate,Healthcare,Can Tho,BBB,197000000000,73176721378,Machinery,1.0418,2.924,6.603,0.2661,-0.0082,0,0,0.035809,0.614644,0.4,226270688551,1,0.053713,4980139629,0
LN00657,CUS00598,Consumer Finance,Real Estate,Hai Phong,B,1065000000000,423330796807,Real Estate,0.7104,1.846,2.834,0.2127,0.0361,0,0,0.12,0.498657,0.75,1382498097605,1,0.18,82727155722,0
LN00658,CUS00495,Retail Mortgage,Transport,HCMC,A,1694000000000,485511650059,Cash,0.5224,1.472,1.719,0.0922,0.181,0,0,0.012,0.282834,0.75,2058133737544,1,0.018,6985316078,0
LN00659,CUS00395,Retail Mortgage,F&B,HCMC,A,2289000000000,860650136747,Inventory,0.8638,2.593,4.532,-0.1382,0.1732,0,0,0.014205,0.552338,0.75,2934487602560,1,0.021308,23024475961,0
LN00660,CUS00373,Large Corporate,Transport,Hai Phong,BBB,2163000000000,500231154100,Cash,0.9563,1.287,6.302,0.0123,-0.0228,35,0,0.04949,0.434693,0.4,2363092461640,2,0.14847,152511103549,0
LN00661,CUS00472,SME,Healthcare,HCMC,CCC,771000000000,23814408703,Receivables,0.5803,2.189,4.952,0.0091,0.1613,0,0,0.345602,0.453119,0.4,780525763481,1,0.518403,122229398305,1
LN00662,CUS00280,SME,Technology,Da Nang,BBB,1443000000000,172453545290,Receivables,0.983,2.007,2.94,-0.0135,0.1091,0,0,0.025,0.594054,0.4,1511981418116,1,0.0375,22454972522,0
LN00663,CUS00055,Retail Mortgage,Energy,Hanoi,A,796000000000,105312911439,Receivables,0.6301,2.224,1.595,0.0412,-0.0206,5,2,0.019,0.470533,0.75,874984683579,2,0.057,23467443213,0
LN00664,CUS00211,Large Corporate,Retail,HCMC,BB,1130000000000,115157460498,Real Estate,0.7726,1.165,1.678,0.0153,0.1132,5,1,0.074881,0.520408,0.4,1176062984199,1,0.112321,45829408778,0
LN00665,CUS00171,SME,Transport,HCMC,B,2444000000000,316718899754,Unsecured,0.9779,1.807,4.834,-0.0575,0.0793,5,0,0.156415,0.792277,0.4,2570687559901,1,0.234622,318569523299,0
LN00666,CUS00486,Large Corporate,Technology,Binh Duong,BBB,2730000000000,583046948661,Real Estate,0.2596,1.627,3.956,0.0737,0.1219,5,1,0.036201,0.340852,0.4,2963218779464,1,0.054302,36564018560,0
LN00667,CUS00360,SME,Retail,Binh Duong,AAA,73000000000,18634712082,Real Estate,1.0292,1.737,2.363,0.0628,0.1115,0,1,0.0025,0.610222,0.4,80453884832,1,0.00375,122736739,0
LN00668,CUS00277,Large Corporate,Technology,Dong Nai,BBB,57000000000,21231774122,Receivables,0.9207,1.643,4.397,-0.1842,0.0768,35,1,0.050025,0.572252,0.4,65492709648,2,0.150074,5624526896,0
LN00669,CUS00111,Large Corporate,Real Estate,Da Nang,BB,904000000000,268230460247,Receivables,0.9978,2.302,3.281,0.3757,0.1644,15,0,0.070607,0.599219,0.4,1011292184098,1,0.105911,42787052693,0
LN00670,CUS00594,Retail Mortgage,Agriculture,Binh Duong,B,2160000000000,170053585275,Receivables,0.8185,2.231,2.507,-0.0372,0.1831,65,0,0.25,0.536465,0.75,2287540188956,2,0.75,920388484748,0
LN00671,CUS00167,Large Corporate,Healthcare,Da Nang,BB,2323000000000,1012058775748,Receivables,0.8934,1.362,4.816,0.0397,0.0547,0,2,0.094483,0.562681,0.4,2727823510299,2,0.28345,435065545224,0
LN00672,CUS00258,Retail Mortgage,Construction,HCMC,BBB,1861000000000,34296168483,Real Estate,0.444,1.648,5.037,0.2253,0.1124,0,0,0.031111,0.405402,0.75,1886722126362,1,0.046667,23796497299,1
LN00673,CUS00364,Retail Mortgage,F&B,HCMC,BBB,2727000000000,1176253085511,Cash,0.3899,1.292,3.022,-0.0172,0.081,65,0,0.052149,0.23647,0.75,3609189814133,2,0.156448,133522533508,0
LN00674,CUS00257,SME,Energy,HCMC,B,1072000000000,443901647788,Real Estate,0.4385,1.522,2.705,-0.2582,0.1541,15,0,0.15,0.403463,0.4,1249560659115,1,0.225,75622738083,0
LN00675,CUS00367,Large Corporate,Retail,Hai Phong,BBB,1219000000000,310844135162,Real Estate,0.4761,1.301,1.165,0.3384,0.0497,0,0,0.025,0.416621,0.4,1343337654064,1,0.0375,13991568246,0
LN00676,CUS00525,SME,Technology,Da Nang,BBB,1891000000000,23548286889,Receivables,0.8922,0.511,1.927,-0.1857,0.154,0,0,0.038773,0.562268,0.4,1900419314755,1,0.058159,41430585306,0
LN00677,CUS00110,Retail Mortgage,Agriculture,Da Nang,A,221000000000,75118082989,Inventory,0.6913,2.149,5.74,0.0922,0.1528,0,0,0.015945,0.491972,0.75,277338562241,1,0.023917,2175578111,0
LN00678,CUS00508,SME,F&B,HCMC,BB,1359000000000,528571302802,Unsecured,0.6929,2.327,4.483,-0.2053,0.0814,5,0,0.069368,0.692503,0.4,1570428521120,1,0.104053,75439917343,0
LN00679,CUS00486,Large Corporate,Manufacturing,Hanoi,BBB,2947000000000,1311772717039,Inventory,1.0802,1.826,2.937,-0.0021,0.1989,0,0,0.025,0.628071,0.4,3471709086815,1,0.0375,54511968192,0
LN00680,CUS00632,SME,Technology,Hanoi,B,1230000000000,223922485476,Real Estate,0.6501,2.813,2.919,0.2034,0.0056,15,0,0.15,0.477521,0.4,1319568994190,1,0.225,94518359684,0
LN00681,CUS00396,Large Corporate,Real Estate,Dong Nai,BBB,2694000000000,291778661788,Unsecured,0.5406,1.738,3.692,0.276,0.081,0,0,0.027075,0.639217,0.4,2810711464715,1,0.040613,48644770204,0
LN00682,CUS00044,SME,Technology,Da Nang,B,608000000000,7652772265,Receivables,0.939,1.117,3.681,0.2325,0.0947,5,2,0.207795,0.578654,0.4,611061108906,2,0.623385,220424797978,0
LN00683,CUS00577,Retail Mortgage,Technology,Da Nang,CCC,1136000000000,4662175621,Receivables,0.9784,2.344,3.819,-0.0149,0.1699,0,0,0.307511,0.592438,0.75,1139496631715,1,0.461266,207594647492,0
LN00684,CUS00520,Large Corporate,Manufacturing,Can Tho,BBB,1242000000000,516131260294,Unsecured,0.7097,2.757,4.313,-0.379,0.1109,0,0,0.028938,0.698405,0.4,1448452504117,1,0.043407,29273568180,0
LN00685,CUS00488,Large Corporate,F&B,Da Nang,BB,2413000000000,1037198052938,Inventory,0.6897,2.422,2.851,0.111,0.1182,0,0,0.055,0.491403,0.4,2827879221175,1,0.0825,76429557690,0
LN00686,CUS00384,Large Corporate,Retail,Binh Duong,B,2984000000000,1198412544534,Machinery,0.7556,1.821,1.74,0.3077,0.1333,0,1,0.15,0.514464,0.4,3463365017813,1,0.225,267266571534,0
LN00687,CUS00542,Consumer Finance,Real Estate,Can Tho,BB,442000000000,138976546917,Inventory,0.4189,2.947,2.364,0.0263,0.0887,0,0,0.055,0.396606,0.75,546232410187,1,0.0825,11915132838,0
LN00688,CUS00541,SME,Construction,Hai Phong,B,2740000000000,118622140057,Unsecured,1.0645,2.096,3.36,0.3904,0.0945,0,1,0.155181,0.822583,0.4,2787448856022,1,0.232771,355814884285,0
LN00689,CUS00306,SME,Retail,Hanoi,A,2053000000000,325293176429,Receivables,0.6619,1.323,3.538,0.1311,0.0202,0,0,0.012775,0.481648,0.4,2183117270571,1,0.019162,13432693275,0
LN00690,CUS00295,Large Corporate,Retail,Hanoi,A,1357000000000,13765564388,Cash,0.9355,1.997,2.156,0.1644,0.0198,0,1,0.015,0.42741,0.4,1362506225755,1,0.0225,8735232065,0
LN00691,CUS00206,Retail Mortgage,Retail,Da Nang,BB,2050000000000,288040774600,Cash,0.6653,1.331,4.64,-0.0696,0.3038,5,0,0.070405,0.332868,0.75,2266030580950,1,0.105607,53105509149,0
LN00692,CUS00037,Large Corporate,Real Estate,Da Nang,B,1352000000000,562267621162,Cash,0.6264,1.215,0.742,0.0863,0.121,65,2,0.31,0.319231,0.4,1576907048464,2,0.93,468159414894,0
LN00693,CUS00234,SME,Energy,Hanoi,CCC,332000000000,132595283850,Cash,0.7456,1.839,3.091,-0.0032,0.0329,0,0,0.283042,0.360966,0.4,385038113540,1,0.424563,39338808126,0
LN00694,CUS00438,Retail Mortgage,Real Estate,Binh Duong,CCC,2190000000000,599320881499,Machinery,0.8531,1.194,4.66,0.2852,0.1004,0,0,0.337123,0.548569,0.75,2639490661124,1,0.505685,488135324967,0
LN00695,CUS00047,Large Corporate,Technology,Can Tho,A,1508000000000,238724080511,Cash,0.6029,2.826,3.246,0.1589,0.1724,15,1,0.018354,0.311018,0.4,1603489632204,1,0.027531,9153295077,0
LN00696,CUS00491,Retail Mortgage,Retail,Dong Nai,AAA,234000000000,13343183673,Real Estate,0.663,1.869,3.579,-0.074,0.1846,0,0,0.002139,0.48206,0.75,244007387754,1,0.003209,251610022,0
LN00697,CUS00540,Large Corporate,Construction,Da Nang,A,845000000000,188196848019,Cash,0.8326,1.285,4.05,0.0154,0.0462,15,0,0.016513,0.391399,0.4,920278739207,1,0.024769,5947779878,0
LN00698,CUS00567,SME,Agriculture,HCMC,BBB,1421000000000,575777007686,Real Estate,0.1863,1.588,1.323,0.0574,0.143,0,3,0.04375,0.315198,0.4,1651310803074,2,0.13125,68314392375,0
LN00699,CUS00625,Large Corporate,Manufacturing,Hai Phong,A,2862000000000,567033276242,Machinery,0.8941,0.445,5.84,0.1257,0.0764,0,2,0.029336,0.562918,0.4,3088813310496,2,0.088009,153025547768,0
LN00700,CUS00624,SME,Energy,Can Tho,BBB,921000000000,85264848517,Real Estate,0.9143,2.034,4.563,0.2254,0.112,0,0,0.029688,0.569993,0.4,955105939406,1,0.044531,16162001509,0
LN00701,CUS00295,Retail Mortgage,F&B,Can Tho,B,888000000000,302597985730,Cash,0.6466,2.67,1.846,0.1565,0.073,0,0,0.12,0.326321,0.75,1114948489297,1,0.18,43659762014,0
LN00702,CUS00281,SME,Agriculture,Hanoi,CCC,2947000000000,753655095513,Cash,0.5266,1.475,3.101,-0.1388,0.1798,65,0,0.586732,0.284322,0.4,3248462038205,2,0.99,914373198697,1
LN00703,CUS00184,Large Corporate,Agriculture,Hai Phong,CCC,1618000000000,28109180538,Cash,0.826,2.23,3.193,0.3419,0.0917,0,0,0.286499,0.389087,0.4,1629243672215,1,0.429749,181616957383,0
LN00704,CUS00066,Large Corporate,Technology,Hai Phong,BBB,1471000000000,317873625974,Real Estate,0.6188,2.015,2.386,0.477,0.1581,0,0,0.025,0.46657,0.4,1598149450389,1,0.0375,18641231833,0
LN00705,CUS00567,Large Corporate,F&B,Dong Nai,A,523000000000,53523042618,Receivables,1.035,2.791,2.632,-0.0288,0.0612,0,0,0.012,0.612245,0.4,544409217047,1,0.018,3999743255,0
LN00706,CUS00080,Consumer Finance,F&B,HCMC,BBB,2780000000000,1057008557228,Real Estate,0.5446,2.201,1.784,0.2065,0.1062,0,0,0.025,0.440614,0.75,3572756417921,1,0.0375,39355135046,0
LN00707,CUS00302,SME,Healthcare,Binh Duong,A,1705000000000,54776412939,Unsecured,0.7039,2.0,5.09,0.118,-0.0489,35,0,0.02201,0.696378,0.4,1726910565175,2,0.06603,79406692092,0
LN00708,CUS00221,Large Corporate,Transport,Hai Phong,AA,2423000000000,27842399378,Machinery,1.2682,1.026,1.591,-0.2329,0.0806,0,0,0.005695,0.693861,0.4,2434136959751,1,0.008543,9618758993,0
LN00709,CUS00125,SME,Real Estate,Can Tho,B,1562000000000,536039859650,Machinery,0.5551,0.695,7.422,-0.0644,-0.1667,5,1,0.272143,0.444268,0.4,1776415943860,1,0.408214,214776433326,0
LN00710,CUS00237,SME,Real Estate,Hai Phong,B,2150000000000,503425078013,Unsecured,0.5704,1.652,4.042,-0.2726,0.0099,0,1,0.165002,0.649629,0.4,2351370031205,1,0.247503,252043584521,0
LN00711,CUS00129,SME,Construction,Binh Duong,BBB,1681000000000,273745003360,Receivables,0.7081,2.323,4.952,-0.0539,0.0211,0,0,0.030855,0.497826,0.4,1790498001344,1,0.046283,27502816858,0
LN00712,CUS00203,SME,Energy,HCMC,BBB,567000000000,154504976241,Unsecured,0.7159,1.943,1.973,0.2161,0.1454,0,0,0.025,0.700577,0.4,628801990496,1,0.0375,11013106673,0
LN00713,CUS00543,Large Corporate,Real Estate,Hai Phong,B,1080000000000,372037644889,Receivables,0.7959,1.199,5.475,0.2953,0.0989,0,0,0.155784,0.528552,0.4,1228815057955,1,0.233676,101180614451,0
LN00714,CUS00076,Large Corporate,Transport,Dong Nai,B,2283000000000,248038151970,Unsecured,0.812,1.666,4.422,0.1538,0.0254,0,0,0.140476,0.734183,0.4,2382215260788,1,0.210714,245690123208,0
LN00715,CUS00008,Consumer Finance,Technology,Binh Duong,B,1844000000000,614630768495,Unsecured,0.5404,2.164,2.498,-0.1984,0.0724,15,0,0.15,0.639133,0.75,2304973076371,1,0.225,220977566360,0
LN00716,CUS00594,SME,Technology,Binh Duong,BB,725000000000,165952671157,Receivables,0.5867,0.674,1.429,0.204,0.1284,0,0,0.078149,0.455353,0.4,791381068462,1,0.117224,28161644160,0
LN00717,CUS00356,Large Corporate,Energy,Da Nang,B,1306000000000,445065335949,Receivables,0.9061,1.754,5.926,-0.046,0.0799,0,1,0.192129,0.567122,0.4,1484026134379,1,0.288194,161700572604,0
LN00718,CUS00212,Large Corporate,F&B,Binh Duong,A,918000000000,365737739311,Receivables,0.6393,1.506,6.238,0.3805,0.0806,65,0,0.029662,0.473746,0.4,1064295095724,2,0.088987,44867920010,0
LN00719,CUS00465,Large Corporate,Manufacturing,Da Nang,B,2213000000000,535683570130,Real Estate,0.7283,2.399,3.791,-0.0753,0.0514,0,0,0.131388,0.504888,0.4,2427273428052,1,0.197082,161015991586,0
LN00720,CUS00077,SME,Construction,Da Nang,B,2022000000000,239355138644,Receivables,1.3264,2.943,0.2,0.0697,0.0505,0,0,0.12,0.714257,0.4,2117742055457,1,0.18,181513551538,0
LN00721,CUS00642,Large Corporate,Transport,Hanoi,A,2102000000000,635721868412,Unsecured,1.1227,2.177,3.505,0.0485,0.1909,0,0,0.012728,0.842962,0.4,2356288747364,1,0.019091,25280230072,0
LN00722,CUS00091,Large Corporate,Real Estate,Binh Duong,CCC,1542000000000,605160474878,Cash,1.0344,1.868,4.108,-0.1236,0.1072,0,0,0.317221,0.462044,0.4,1784064189951,1,0.475832,261490451189,0
LN00723,CUS00185,Large Corporate,Retail,Da Nang,B,2011000000000,504724244120,Real Estate,0.6823,2.133,2.248,0.1492,0.0126,5,0,0.13,0.488791,0.4,2212889697648,1,0.195,140613235289,0
LN00724,CUS00458,SME,F&B,Da Nang,B,2582000000000,455708863917,Receivables,1.031,1.407,4.454,0.1522,0.1123,35,1,0.240932,0.610833,0.4,2764283545566,2,0.722796,1220452406176,0
LN00725,CUS00275,Large Corporate,Energy,Binh Duong,BBB,1308000000000,388836729206,Receivables,0.734,2.253,5.208,0.3482,0.1757,0,0,0.031623,0.506915,0.4,1463534691682,1,0.047434,23460559787,0
LN00726,CUS00047,Large Corporate,Energy,Da Nang,A,1073000000000,325918461359,Inventory,0.5128,0.951,4.548,-0.0447,0.1182,0,0,0.016622,0.429494,0.4,1203367384543,1,0.024932,8590640441,0
LN00727,CUS00342,SME,Retail,Da Nang,BBB,2197000000000,203860442220,Machinery,0.5069,0.853,2.252,-0.0252,0.0773,5,1,0.040274,0.427403,0.4,2278544176888,1,0.060411,39220895208,0
LN00728,CUS00383,Large Corporate,Agriculture,Da Nang,B,2126000000000,201350327558,Real Estate,0.6254,0.243,2.302,0.175,0.0217,5,0,0.221898,0.468896,0.4,2206540131023,1,0.332846,229583612362,0
LN00729,CUS00035,Retail Mortgage,Agriculture,Da Nang,BBB,149000000000,56689565559,Real Estate,0.6579,1.128,0.722,0.077,0.153,0,0,0.026445,0.480254,0.75,191517174169,1,0.039667,2432306281,0
LN00730,CUS00156,SME,Energy,Hanoi,BB,1107000000000,429397177549,Machinery,0.8928,2.378,3.967,-0.0042,-0.0344,0,1,0.075135,0.562495,0.4,1278758871019,1,0.112702,54044034457,0
LN00731,CUS00228,Large Corporate,Energy,Hai Phong,BB,1280000000000,452028532463,Cash,0.5559,2.211,2.701,0.2689,0.2611,0,0,0.055,0.294565,0.4,1460811412985,1,0.0825,23666676270,0
LN00732,CUS00592,Large Corporate,Technology,Hanoi,BB,2186000000000,498336030750,Unsecured,1.1594,0.516,6.177,0.0178,-0.1048,15,1,0.133548,0.855782,0.4,2385334412300,1,0.200322,272615399397,0
LN00733,CUS00413,SME,Retail,Binh Duong,BBB,2308000000000,113153861831,Receivables,0.8086,2.084,2.799,0.0252,0.0394,65,0,0.052083,0.533004,0.4,2353261544732,2,0.15625,195983913280,0
LN00734,CUS00006,Retail Mortgage,Agriculture,Da Nang,B,954000000000,25299918998,Cash,0.7991,1.234,3.26,0.0597,-0.0614,0,0,0.123739,0.37967,0.75,972974939248,1,0.185608,45710308770,0
LN00735,CUS00385,Retail Mortgage,Agriculture,HCMC,BB,2049000000000,288616565008,Cash,0.7482,1.404,2.77,-0.1292,0.2484,0,0,0.055,0.361871,0.75,2265462423756,1,0.0825,45089231389,0
LN00736,CUS00561,SME,Manufacturing,Hai Phong,B,682000000000,60572120063,Real Estate,0.1629,1.985,2.698,0.2383,0.0284,5,0,0.13,0.307001,0.4,706228848025,1,0.195,28185714159,0
LN00737,CUS00381,Large Corporate,F&B,Binh Duong,BBB,2950000000000,1223915463767,Inventory,0.7419,1.201,2.188,-0.0348,0.0641,0,0,0.025,0.509665,0.4,3439566185506,1,0.0375,43825673174,0
LN00738,CUS00006,SME,Technology,Da Nang,BB,2951000000000,1322885913709,Inventory,0.7605,2.096,2.833,0.0356,0.0015,0,0,0.055,0.516184,0.4,3480154365483,1,0.0825,98801957389,0
LN00739,CUS00437,SME,Retail,Binh Duong,BB,1880000000000,280055720345,Cash,1.0586,2.032,3.921,0.2192,0.0366,5,2,0.093163,0.470494,0.4,1992022288138,2,0.279489,261946468804,0
LN00740,CUS00130,SME,Transport,Can Tho,BB,1045000000000,263863057260,Receivables,0.798,1.567,2.468,0.0099,0.0695,0,0,0.055,0.529301,0.4,1150545222904,1,0.0825,33494143613,0
LN00741,CUS00630,Large Corporate,Energy,HCMC,BB,2479000000000,309272298114,Cash,0.9927,0.758,2.423,-0.0977,0.1589,95,0,0.161549,0.447441,0.4,2602708919245,3,0.161549,188133595996,1
LN00742,CUS00574,Retail Mortgage,Technology,Hai Phong,A,320000000000,129017281261,Inventory,1.1545,2.423,3.74,-0.1673,0.1338,0,0,0.013065,0.654076,0.75,416762960945,1,0.019598,3561566096,0
LN00743,CUS00453,Retail Mortgage,Energy,Hai Phong,BBB,1278000000000,482307284788,Inventory,0.817,2.003,2.434,0.0032,0.147,0,0,0.025,0.535961,0.75,1639730463591,1,0.0375,21970781337,0
LN00744,CUS00196,SME,F&B,Hai Phong,BB,1785000000000,523792998711,Cash,1.095,2.282,5.725,0.2699,-0.0183,0,0,0.072987,0.483252,0.4,1994517199484,1,0.109481,70348985129,0
LN00745,CUS00408,Large Corporate,Real Estate,Hanoi,BBB,2156000000000,189080926229,Inventory,0.6971,1.547,5.841,-0.1324,0.0771,0,0,0.033522,0.493971,0.4,2231632370491,1,0.050283,36953125760,0
LN00746,CUS00559,Large Corporate,F&B,Can Tho,CCC,2345000000000,868814454142,Real Estate,0.6494,2.623,0.77,0.3346,0.088,0,0,0.28,0.477301,0.4,2692525781656,1,0.42,359840896523,0
LN00747,CUS00285,Large Corporate,Transport,Can Tho,A,629000000000,199731282110,Unsecured,1.023,2.762,5.502,0.2496,0.1533,5,0,0.016603,0.808042,0.4,708892512844,1,0.024905,9510548694,0
